Index,Variant,"Region, subregion, country or area *",Country code,Type,Parent code,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
48,Estimates,Angola,24,Country/Area,911,3.648047646,3.703017566,3.780508543,3.868877837,3.959217133,4.04528034,4.123614342,4.193474773,4.256467474,4.315968557,4.375501725,4.436874148,4.498675704,4.555553862,4.600140371,4.62867811,4.637286436,4.631779899,4.629801075,4.655231411,4.72476137,4.84578407,5.012404749,5.211584984,5.423616748,5.634069143,5.839119275,6.043004732,6.249116869,6.463553381,6.690695436,6.930679394,7.181335526,7.442130424,7.712164915,7.990689821,8.277946579,8.574033047,8.877878399,9.188083741,9.503798027,9.825058956,10.15269191,10.48772279,10.83159782,11.18569423,11.55107243,11.9287495,12.32020534,12.72709633,13.15110051,13.59248656,14.05263335,14.53555547,15.04623245,15.58803561,16.16259325,16.76855699,17.40245127,18.05909601,18.73445657,19.42781744,20.1395083,20.86771958,21.61047004,22.3665517,23.13506216,23.9165549,24.71307211,25.52763215,26.36261169
49,Estimates,Cameroon,120,Country/Area,911,9.111338876,9.274108862,9.439472404,9.607979522,9.780372744,9.957479216,10.14024243,10.3298259,10.52741216,10.73426837,10.95157708,11.18024793,11.42080768,11.67333883,11.93763407,12.21369973,12.50211335,12.80366186,13.11884665,13.44819445,13.79229126,14.15171881,14.52723657,14.92002919,15.33135326,15.76242728,16.21374204,16.68585602,17.17983753,17.69702355,18.23826236,18.80335512,19.39204375,20.0048571,20.64235789,21.30440651,21.9912441,22.70114446,23.42963551,24.17085951,24.92032324,25.67729052,26.44221404,27.21349453,27.98963001,28.77024814,29.55472065,30.34512492,31.14757885,31.97012545,32.81915762,33.69700239,34.60389033,35.54159844,36.5114383,37.51434918,38.55149457,39.62320027,40.72829853,41.86482621,43.03110998,44.22667597,45.45126399,46.70368725,47.98259609,49.28682702,50.61570307,51.96858539,53.34403969,54.7405111,56.15676419
50,Estimates,Central African Republic,140,Country/Area,911,2.129538669,2.15371601,2.176827507,2.199935792,2.22391409,2.249409291,2.276931844,2.306754631,2.338951491,2.373554528,2.410459405,2.449608334,2.491104048,2.535193746,2.582134258,2.632036341,2.685509968,2.742152236,2.799765643,2.85542072,2.907247424,2.954375742,2.998147613,3.04159042,3.089001252,3.143547144,3.205587659,3.274445408,3.351089923,3.436351087,3.530384603,3.634853446,3.748658063,3.865809496,3.978268965,4.080660695,4.16990112,4.248669299,4.32433465,4.407420784,4.505345276,4.620544801,4.75013002,4.889640117,5.032291566,5.172978266,5.310339016,5.445491027,5.578806703,5.711289287,5.843559986,5.974535298,6.103131722,6.230031462,6.356356544,6.482358984,6.610284439,6.738585508,6.859558894,6.962700247,7.041582394,7.092746156,7.121273556,7.139787794,7.165833574,7.212384025,7.283834152,7.377480818,7.490409002,7.616904234,7.752679059
51,Estimates,Chad,148,Country/Area,911,1.987230781,2.020234276,2.055967281,2.093588787,2.132455527,2.172176779,2.212554003,2.253629288,2.295613088,2.338865947,2.383738882,2.430404225,2.478737294,2.528252859,2.578245712,2.62832195,2.67803526,2.72777716,2.779042249,2.833864358,2.893589581,2.959171696,3.029902319,3.103471252,3.176554956,3.246956798,3.314112929,3.379321792,3.444482211,3.512343551,3.58515486,3.663324333,3.746948062,3.837608005,3.93707195,4.046537484,4.167154543,4.29863723,4.439027954,4.585395489,4.735744917,4.889679956,5.04823777,5.212773983,5.385210451,5.567152954,5.758397395,5.958937421,6.170626588,6.395752859,6.635684562,6.891716169,7.162663596,7.444340057,7.730909307,8.01828939,8.304575921,8.591193615,8.881503335,9.18054479,9.491847205,9.816539072,10.15307179,10.49907322,10.85098634,11.20629844,11.56421379,11.92563612,12.29171458,12.66429638,13.04467837
52,Estimates,Congo,178,Country/Area,911,2.422389458,2.467007321,2.513636896,2.562535871,2.613859444,2.667739385,2.724395315,2.78395022,2.846559297,2.912442167,2.981710102,3.05452123,3.130998536,3.211238653,3.295326501,3.38327672,3.475203514,3.571147877,3.671335286,3.776043924,3.885487555,3.99968082,4.118623719,4.241967789,4.369121523,4.4997306,4.633560761,4.770770132,4.911642753,5.05670571,5.206243045,5.360553441,5.519393851,5.682149341,5.847713031,6.015543192,6.185531479,6.358181552,6.534295754,6.714966325,6.90114202,7.093153734,7.291200586,7.495988287,7.70818448,7.928351391,8.157584187,8.396143485,8.643194729,8.897311859,9.157891654,9.422928258,9.693633968,9.976325037,10.2795549,10.60841874,10.96674378,11.35028697,11.74666764,12.13879941,12.51460615,12.86922987,13.20701903,13.53662372,13.87105417,14.21989165,14.58563982,14.96544949,15.35684627,15.7555022,16.15839531
53,Estimates,Democratic Republic of the Congo,180,Country/Area,911,5.374236122,5.482414151,5.593617697,5.709821133,5.832484065,5.962601619,6.100626365,6.246541982,6.399909574,6.559973534,6.726034274,6.897818751,7.075797622,7.261343155,7.456311065,7.661887475,7.878984583,8.106843696,8.342945237,8.583762158,8.826904127,9.070846254,9.316671445,9.567697228,9.828687942,10.10281511,10.39256743,10.69633533,11.00830904,11.32026113,11.62696235,11.92753975,12.22614984,12.52899495,12.84473788,13.18066298,13.5347156,13.90736949,14.31101387,14.76137139,15.26742816,15.8391919,16.4680607,17.1217375,17.75566176,18.33935687,18.86029818,19.33225602,19.78340487,20.25522816,20.77846982,21.36191703,21.99848702,22.68392095,23.40877749,24.16616043,24.95668203,25.78403079,26.64749123,27.54618204,28.47923645,29.4458221,30.44518162,31.47650206,32.53895812,33.63160583,34.75403277,35.90514766,37.0825928,38.28348206,39.50570301
54,Estimates,Equatorial Guinea,226,Country/Area,911,8.040285205,8.232228164,8.348841355,8.425026738,8.486024955,8.551372549,8.632406417,8.732905526,8.850124777,8.975757576,9.102959002,9.225882353,9.348270945,9.483244207,9.647629234,9.850124777,10.10716578,10.40235294,10.6743672,10.83778966,10.83729055,10.65426025,10.32114082,9.898609626,9.474581105,9.119714795,8.840249554,8.63315508,8.544777184,8.626631016,8.910196078,9.424955437,10.14752228,10.98780749,11.82010695,12.55315508,13.15593583,13.65336898,14.08103387,14.49625668,14.94431373,15.43115865,15.94541889,16.49329768,17.08017825,17.71008913,18.39016043,19.12509804,19.91073084,20.7402852,21.61069519,22.51914439,23.47194296,24.4802139,25.55967914,26.72110517,27.96770053,29.29361854,30.68944742,32.14221034,33.64135472,35.18221034,36.7626025,38.37475936,40.00973262,41.66042781,43.32196078,44.99137255,46.66545455,48.34160428,50.01729055
55,Estimates,Gabon,266,Country/Area,911,1.836830054,1.848802732,1.857627974,1.864928009,1.871898164,1.879566888,1.888617224,1.899479955,1.912360772,1.927236388,1.944044708,1.962948733,1.984262817,2.008666123,2.037066791,2.069922769,2.107808437,2.150246439,2.195688283,2.241797648,2.287099779,2.330919393,2.373986106,2.417487484,2.463379516,2.513051578,2.566841309,2.624535258,2.685908332,2.750758722,2.818857453,2.890111383,2.96476889,3.042868786,3.124605115,3.209946831,3.298994838,3.391434781,3.486909613,3.584872123,3.684918694,3.786956184,3.890918617,3.99646447,4.103124151,4.210622114,4.31926107,4.429432996,4.540928319,4.653463733,4.76717895,4.882244732,4.999844763,5.122621958,5.253960492,5.39663135,5.55029301,5.714926068,5.8933442,6.08889277,6.30320177,6.537932239,6.790379167,7.051926883,7.310905422,7.558854349,7.792455466,8.013396981,8.224764233,8.431629604,8.637901191
56,Estimates,Sao Tome and Principe,678,Country/Area,911,62.49791667,61.68645833,60.99375,60.60833333,60.68854167,61.25729167,62.26458333,63.56979167,64.94479167,66.15520833,66.97291667,67.28854167,67.16458333,66.91354167,66.95625,67.5875,68.92916667,70.87395833,73.18541667,75.521875,77.67708333,79.525,81.17708333,82.77395833,84.52916667,86.59791667,89.03645833,91.77291667,94.63125,97.35208333,99.77916667,101.840625,103.6229167,105.275,107.1104167,109.2979167,111.9052083,114.853125,118.0083333,121.159375,124.178125,127.0302083,129.7645833,132.3604167,134.81875,137.165625,139.3739583,141.490625,143.5989583,145.7958333,148.1916667,150.7916667,153.59375,156.671875,160.1416667,164.0333333,168.4125,173.2260417,178.2520833,183.2052083,187.8875,192.209375,196.24375,200.0791667,203.8822917,207.7489583,211.6885417,215.7145833,219.825,224.0083333,228.2927083
57,Estimates,Southern Africa,913,Subregion,947,5.860041423,5.985681356,6.115335745,6.24906684,6.387036485,6.529477453,6.67674022,6.829223178,6.987403562,7.151800865,7.322884026,7.501021628,7.686326853,7.878695575,8.077899927,8.283812772,8.496229255,8.715412707,8.942158775,9.177532473,9.422203443,9.677012227,9.941527237,10.21353318,10.48999762,10.76897879,11.04894536,11.33116608,11.61988705,11.92104751,12.23859024,12.5744159,12.92638616,13.28960187,13.65701276,14.02355593,14.38583943,14.74512331,15.10647874,15.47745023,15.86253362,16.26361373,16.67592797,17.08922838,17.48950001,17.8665145,18.21762385,18.54526554,18.85076867,19.1372404,19.40787273,19.66256041,19.9028755,20.135986,20.37112126,20.61542101,20.87122162,21.13854874,21.41932719,21.71494151,22.02589006,22.35347478,22.69662387,23.05022994,23.40717592,23.76193,24.11264058,24.45939706,24.8010835,25.13700083,25.46663561
58,Estimates,Botswana,72,Country/Area,913,0.727932172,0.748155206,0.767615972,0.785795705,0.802463254,0.817590387,0.83149648,0.844606779,0.857692376,0.871596704,0.887076738,0.904642422,0.924209059,0.94523318,0.966721366,0.988117799,1.009223087,1.030645987,1.053316394,1.078638858,1.107606797,1.140490181,1.177096677,1.21734512,1.261096113,1.308111446,1.358639917,1.412545657,1.468895241,1.526428811,1.584281757,1.641720043,1.698973056,1.757669437,1.819983061,1.887292009,1.960277381,2.037838124,2.117539216,2.195902811,2.270492121,2.340304907,2.40597992,2.468741729,2.530413071,2.5923685,2.655098548,2.718091507,2.780560408,2.841317735,2.89967533,2.954976797,3.00784677,3.060340903,3.11529829,3.174486969,3.239480882,3.309261906,3.380156335,3.446958869,3.50626577,3.556201366,3.598805428,3.639389127,3.685386339,3.742021774,3.811206395,3.890875726,3.97732077,4.064903923,4.149462707
59,Estimates,Eswatini,748,Country/Area,913,15.8719186,16.24168605,16.58639535,16.92337209,17.26412791,17.61784884,17.98866279,18.37424419,18.77093023,19.17116279,19.56848837,19.96197674,20.35784884,20.77203488,21.22790698,21.73982558,22.31511628,22.95116279,23.63418605,24.3452907,25.07273256,25.81273256,26.57203488,27.35819767,28.18296512,29.05575581,29.97686047,30.94494186,31.96436047,33.04162791,34.17744186,35.3705814,36.61697674,37.91348837,39.25813953,40.64401163,42.0697093,43.52523256,44.98686047,46.42430233,47.8152907,49.14343023,50.40668605,51.61081395,52.76872093,53.88581395,54.97127907,56.01255814,56.9722093,57.79680233,58.45534884,58.93069767,59.24732558,59.46488372,59.66784884,59.91715116,60.2380814,60.61924419,61.04348837,61.48034884,61.90936047,62.32726744,62.74912791,63.18854651,63.66406977,64.18825581,64.76709302,65.39581395,66.06244186,66.7519186,67.45139535
60,Estimates,Lesotho,426,Country/Area,913,23.21100132,23.61034256,24.01185771,24.41824769,24.83198287,25.25569829,25.69084321,26.13945982,26.60289855,27.08214756,27.57786561,28.09262187,28.62753623,29.18514493,29.76801713,30.37901845,31.02101449,31.69561924,32.40062582,33.13277339,33.89097497,34.67124506,35.47766798,36.32691041,37.24090909,38.23435441,39.31215415,40.46531621,41.6736166,42.90744401,44.14552042,45.38234519,46.61930171,47.85003294,49.06735837,50.26785244,51.43896574,52.5821805,53.72177207,54.89341238,56.11847826,57.39571805,58.70500659,60.02098155,61.30839921,62.53616601,63.71192358,64.82391304,65.79459816,66.52608696,66.95668643,67.05329381,66.85876153,66.48073123,66.0722332,65.74818841,65.54456522,65.44552042,65.45223979,65.55121871,65.73040184,66.00108696,66.36982872,66.81581028,67.30724638,67.81986166,68.34785903,68.89104084,69.44423584,70.00220685,70.56166008
61,Estimates,Namibia,516,Country/Area,913,0.624783491,0.636425804,0.64881512,0.661856697,0.675510452,0.689727799,0.704519671,0.719918862,0.735952095,0.752705608,0.770248637,0.78863341,0.807879362,0.827937908,0.848785968,0.870395608,0.892596776,0.915452635,0.939435679,0.965137436,0.992935661,1.02315466,1.055465267,1.088637054,1.120990174,1.15138651,1.179556414,1.206081697,1.231710576,1.257611534,1.284751424,1.312949265,1.342301012,1.374514448,1.411752845,1.455318296,1.506058618,1.562992384,1.623419451,1.683502775,1.740454761,1.79329155,1.842547583,1.888882411,1.933493666,1.977269249,2.020403503,2.062491953,2.103311105,2.142454056,2.17977019,2.215096746,2.248926867,2.28244361,2.317211432,2.354353873,2.394439383,2.437192241,2.481971116,2.52771077,2.573670274,2.619609129,2.665861361,2.712903108,2.76139149,2.811768636,2.864171799,2.918319183,2.97380024,3.029945706,3.08629523
62,Estimates,South Africa,710,Country/Area,913,11.23447889,11.47642302,11.72728899,11.98720623,12.25643852,12.53534445,12.82443842,13.12435186,13.43576734,13.75944983,14.09609839,14.4461936,14.80989292,15.18696634,15.57700006,15.97971956,16.3947102,16.82221682,17.26347344,17.72009909,18.1930302,18.68391051,19.19191239,19.712544,20.23966894,20.76942684,21.29841149,21.8293078,22.37176632,22.93920896,23.54052131,24.18047713,24.85425484,25.54943327,26.24833112,26.93854207,27.61209473,28.27302756,28.93512023,29.61862352,30.33617209,31.09328409,31.87942445,32.67173417,33.4386245,34.15720268,34.82100009,35.43632871,36.00908342,36.55009191,37.06873604,37.56627456,38.04409648,38.51256131,38.98441995,39.46994452,39.97186029,40.49144416,41.03526696,41.61027871,42.22025324,42.86883826,43.55213463,44.25650611,44.96301511,45.65726286,46.33427775,46.99548343,47.64075213,48.27198889,48.89059344
63,Estimates,Western Africa,914,Subregion,947,11.68774287,11.86991026,12.06493752,12.27146862,12.48855536,12.71562666,12.95255093,13.19957619,13.45730781,13.72660528,14.00828422,14.30286442,14.61029228,14.92983133,15.2603594,15.60131842,15.95279301,16.31587501,16.69223309,17.08406744,17.49323457,17.9200717,18.36500364,18.82999047,19.31734383,19.82859322,20.36477541,20.92521232,21.50743908,22.10790526,22.72396068,23.35476677,24.00086971,24.66273899,25.341305,26.03725293,26.75113208,27.48265387,28.23074145,28.99386401,29.77131196,30.56275746,31.36967477,32.1953856,33.04431239,33.91981857,34.82415329,35.75731292,36.71780259,37.70296946,38.71146064,39.74288892,40.79976864,41.8870651,43.01135147,44.17744415,45.38742691,46.64039406,47.93438521,49.26601501,50.63281201,52.03417694,53.47093235,54.94364535,56.45328229,58.00035686,59.5850483,61.20644634,62.86257936,64.55083673,66.26934018
64,Estimates,Benin,204,Country/Area,914,20.0001951,20.02904399,20.08568641,20.17101809,20.28534941,20.42915928,20.60173821,20.80269599,21.03099503,21.28528734,21.5645353,21.86826002,22.19667435,22.55111742,22.93331855,23.34481199,23.78644023,24.25778645,24.75689961,25.28074672,25.82775807,26.39743703,26.99151295,27.61334693,28.26723129,28.95678432,29.68401029,30.44913977,31.25162292,32.09044874,32.96524477,33.87837886,34.83253813,35.82777581,36.86430472,37.94343739,39.06087265,40.22048599,41.44061724,42.74583186,44.15119723,45.66775452,47.28454239,48.96914686,50.67590458,52.3727563,54.04639943,55.70808797,57.38094182,59.09987584,60.88990777,62.75920539,64.69847464,66.69524654,68.73007272,70.78949095,72.87063675,74.98040085,77.12766052,79.32523058,81.58260021,83.90235012,86.28284853,88.72467187,91.22773147,93.79178787,96.41780773,99.10599503,101.8538045,104.6572455,107.5132849
65,Estimates,Burkina Faso,854,Country/Area,914,15.65955775,15.80589547,15.96175804,16.13012427,16.31273757,16.51006944,16.7212902,16.94426535,17.17596857,17.41259137,17.65091009,17.88954678,18.1298538,18.37650219,18.63629751,18.91401316,19.21184211,19.52860015,19.86127924,20.20530702,20.5577193,20.91877924,21.29084064,21.67577851,22.07618787,22.49471491,22.93140351,23.38791301,23.86995614,24.3847076,24.93726974,25.53057749,26.16322734,26.8308114,27.52645833,28.24527778,28.9864364,29.75175439,30.54207968,31.35898392,32.20406798,33.07779971,33.9806652,34.9140095,35.87932749,36.87821637,37.91203947,38.9822807,40.09035819,41.23792398,42.42672149,43.65712354,44.93091009,46.2522807,47.62637427,49.05677997,50.54522295,52.09074927,53.69051535,55.34027047,57.03658991,58.77892909,60.56744152,62.4005519,64.27642178,66.19377193,68.15186404,70.15071637,72.1910307,74.27406067,76.40086988
66,Estimates,Cabo Verde,132,Country/Area,914,44.18461538,46.17444169,47.50545906,48.31811414,48.74987593,48.93126551,48.98684864,49.03052109,49.16352357,49.48734491,50.06699752,50.94813896,52.14416873,53.61960298,55.32233251,57.1764268,59.21960298,61.41985112,63.56550868,65.37493797,66.65831266,67.32382134,67.45434243,67.26253102,67.05409429,67.05707196,67.33126551,67.82506203,68.53151365,69.41166253,70.4337469,71.63225806,73.0133995,74.49776675,75.96526055,77.3369727,78.56401985,79.6866005,80.82977667,82.17866005,83.85930521,85.91290323,88.27866005,90.83300248,93.40173697,95.85310174,98.1471464,100.3096774,102.3605459,104.3315136,106.2476427,108.1143921,109.9143921,111.6439206,113.3049628,114.8967742,116.419603,117.8826303,119.3166253,120.7610422,122.2441687,123.7861042,125.3699752,126.9826303,128.6044665,130.2084367,131.7965261,133.3744417,134.9290323,136.4605459,137.9622829
67,Estimates,Côte d'Ivoire,384,Country/Area,914,8.270852201,8.461084906,8.682654088,8.925122642,9.181487421,9.44786478,9.723899371,10.01245912,10.31922327,10.65185535,11.01748113,11.41995912,11.85772327,12.32273585,12.80317925,13.29195912,13.78529245,14.28983648,14.8211761,15.40084906,16.04424528,16.7570283,17.53467296,18.36953774,19.24935535,20.16480818,21.11304717,22.09590252,23.11405346,24.16958176,25.2630566,26.39524843,27.56286478,28.75767296,29.96887736,31.18932075,32.41279245,33.64210063,34.8891195,36.17123585,37.49960063,38.87548428,40.29065409,41.73471069,43.19320126,44.65333019,46.11674528,47.58073585,49.02329245,50.41689623,51.74421384,52.99694025,54.18722956,55.34469497,56.51098428,57.71859434,58.97771698,60.28694969,61.65272956,63.07907862,64.56900629,66.12783648,67.75845283,69.45756604,71.21909434,73.03820126,74.9142327,76.84740566,78.83404403,80.86966667,82.95055031
68,Estimates,Gambia,270,Country/Area,914,30.12796443,30.54179842,30.98073123,31.46067194,31.99160079,32.57529644,33.21314229,33.89456522,34.60750988,35.33893281,36.07203557,36.80197628,37.53814229,38.30385375,39.13162055,40.04525692,41.05513834,42.15632411,43.33893281,44.58774704,45.88972332,47.24367589,48.65849802,50.14110672,51.70454545,53.35820158,55.11956522,56.99160079,58.94664032,60.94565217,62.96956522,64.97835968,67.00701581,69.18952569,71.7083004,74.68290514,78.17598814,82.11571146,86.3083004,90.47737154,94.4263834,98.09001976,101.529249,104.8281621,108.1244071,111.5194664,115.0287549,118.6286561,122.3442688,126.1974308,130.2083004,134.3942688,138.761166,143.2732213,147.8778656,152.5439723,157.2573123,162.0401186,166.9256917,171.9641304,177.1935771,182.6227273,188.243083,194.0422925,200.0036561,206.1126482,212.3650198,218.7648221,225.3055336,231.9857708,238.8007905
