Year_HS,Overall rank_HS,Country or region_HS,Score_HS,GDP per capita_HS,Social support_HS,Healthy life expectancy_HS,Freedom to make life choices_HS,Generosity_HS,Perceptions of corruption_HS,Dystopia.Residual_HS,Country & Year,SPI Rank_SP,Country_SP,SPI country code_SP,SPI year_SP,Status_SP,Social Progress Index_SP,Basic Human Needs_SP,Foundations of Wellbeing_SP,Opportunity_SP,Nutrition and Basic Medical Care_SP,Water and Sanitation_SP,Shelter_SP,Personal Safety_SP,Access to Basic Knowledge_SP,Access to Information and Communications_SP,Health and Wellness_SP,Environmental Quality_SP,Personal Rights_SP,Personal Freedom and Choice_SP,Inclusiveness_SP,Access to Advanced Education_SP,Undernourishment (% of pop.)_SP,"Deaths from infectious diseases (deaths/100,000)_SP",Child stunting (% of children)_SP,"Maternal mortality rate (deaths/100,000 live births)_SP","Child mortality rate (deaths/1,000 live births)_SP","Unsafe water, sanitation and hygiene attributable deaths (per 100,000 pop.)_SP",Populations using unsafe or unimproved water sources (%)_SP,Populations using unsafe or unimproved sanitation (%)_SP,Usage of clean fuels and technology for cooking (% of pop.)_SP,Access to electricity (% of pop.)_SP,"Household air pollution attributable deaths (deaths/100,000)_SP","Traffic deaths (deaths/100,000)_SP",Political killings and torture (0=low freedom; 1=high freedom)_SP,Perceived criminality (1=low; 5=high)_SP,"Homicide rate (deaths/100,000)_SP",Access to quality education (0=unequal; 4=equal)_SP,Women with no schooling_SP,Gender parity in secondary attainment (distance from parity)_SP,Primary school enrollment (% of children)_SP,Secondary school attainment (% of population)_SP,Access to online governance (0=low; 1=high)_SP,Media censorship (0=frequent; 4=rare)_SP,Internet users (% of pop.)_SP,Mobile telephone subscriptions (subscriptions/100 people)_SP,Access to quality healthcare (0=unequal; 4=equal)_SP,Access to essential services  (0=none; 100=full coverage)_SP,"Premature deaths from non-communicable diseases (deaths/100,000)_SP",Life expectancy at 60 (years)_SP,Greenhouse gas emissions (total CO2 equivalents)_SP,Particulate matter _SP,Biome protection_SP,"Outdoor air pollution attributable deaths (deaths/100,000)_SP",Political rights (0=no rights; 40=full rights)_SP,Freedom of expression (0=no freedom; 1=full freedom)_SP,Freedom of religion (0=no freedom; 4=full freedom)_SP,Access to justice (0=non-existent; 1=observed)_SP,Property rights for women (0=no right; 5=full rights)_SP,Vulnerable employment (% of employees)_SP,Corruption (0=high; 100=low)_SP,Early marriage (% of women)_SP,Satisfied demand for contraception (% of women)_SP,Equality of political power by socioeconomic position (0=unequal power; 4=equal power)_SP,Equality of political power by social group (0=unequal power; 4=equal power)_SP,Equality of political power by gender (0=unequal power; 4=equal power)_SP,Discrimination and violence against minorities (0=low; 10=high)_SP,Acceptance of gays and lesbians (0=low; 100=high)_SP,Quality weighted universities (points)_SP,Citable documents_SP,Women with advanced education (%)_SP,Years of tertiary schooling_SP
2019,31,Panama,6.321000000000001,1.149,1.442,0.91,0.516,0.109,0.054000000000000006,3.29,2019Panama,48.0,Panama,PAN,2019,Ranked,76.48,85.82,80.26,63.37,90.1,87.43,95.07,70.69,81.78,72.23,76.99,90.05,85.73,61.21,50.0,56.52,7.3,51.5009,15.771,68.669,15.7913,4.138,16.848,21.212,88.0,100.0,17.446,12.799,0.91,3.0,9.667,2.198,0.0187,0.0629,86.7817,71.2,0.5833,2.716,57.8651,128.573,2.703,74.073,211.994,24.668,15.7,11.344,15.7533,14.6271,36.0,0.833,3.75,0.794,4.144,34.252,37.0,16.7412,72.0,1.772,2.605,2.028,5.6,0.41,5.0,0.1417,0.7166,2.39
2019,32,Brazil,6.3,1.004,1.439,0.802,0.39,0.099,0.086,3.484,2019Brazil,56.0,Brazil,BRA,2019,Ranked,74.75,82.46,77.0,64.79,93.33,89.4,95.61,51.49,79.3,82.26,65.48,80.95,80.31,67.32,48.93,62.62,2.5,61.3785,9.56,66.919,14.7892,3.416,9.615,22.895,95.0,100.0,23.487,19.782,0.59,4.0,30.8314,0.719,0.0287,0.0572,99.6123,60.0,0.9048,2.438,67.4713,105.0142,1.684,70.308,325.309,22.1722,1110.0,12.601,14.8393,22.6225,30.0,0.777,3.538,0.635,4.623,27.9,35.0,13.9348,88.6,1.851,2.373,1.671,7.0,0.67,123.8,0.3718,0.4047,2.4006
2019,33,Uruguay,6.292999999999999,1.124,1.465,0.8909999999999999,0.523,0.127,0.15,3.137,2019Uruguay,38.0,Uruguay,URY,2019,Ranked,82.4,88.95,81.72,76.55,95.53,97.36,97.16,65.74,87.62,85.37,74.16,79.72,94.77,78.49,74.21,58.74,2.5,35.409,9.789,24.505,8.0016,1.304,5.523,2.01,95.0,100.0,15.189,14.368,0.94,4.0,8.2639,3.159,0.0046,0.071,99.6945,54.1,0.8571,3.481,68.2797,148.33,3.7,77.368,346.0,21.7875,37.4,9.238,3.2615,17.6128,40.0,0.954,3.738,0.932,4.646,24.434,70.0,10.686,86.3,3.156,3.457,2.209,2.2,0.73,5.2,0.4798,0.4773,3.1563
2019,35,El Salvador,6.252999999999999,0.794,1.242,0.789,0.43,0.09300000000000001,0.07400000000000001,3.625,2019El Salvador,97.0,El Salvador,SLV,2019,Ranked,66.55,76.3,68.41,54.93,90.64,80.46,90.55,43.54,67.23,70.19,62.26,73.95,74.51,63.23,42.31,39.69,9.5,69.0026,13.345,40.22,14.152,6.144,23.23,36.407,90.0,96.8,39.112,21.254,0.68,5.0,61.7083,0.875,0.0803,0.1628,85.4331,42.8,0.6786,3.251,33.8207,148.3697,0.874,70.254,284.193,21.4706,12.7,24.272,7.0237,28.799,32.0,0.765,3.816,0.25,4.51,34.308,35.0,15.794,80.7,1.13,2.554,1.493,6.1,0.44,5.0,0.0218,0.3002,1.5876
2019,36,Italy,6.223,1.294,1.4880000000000002,1.0390000000000001,0.231,0.158,0.03,3.2769999999999997,2019Italy,24.0,Italy,ITA,2019,Ranked,86.82,93.12,87.77,79.57,98.68,99.36,97.71,76.72,92.27,83.51,88.16,87.16,94.65,76.19,70.11,77.34,2.5,10.1018,2.939,3.793,3.1566,0.095,0.5,1.557,95.0,100.0,12.261,5.958,0.89,4.0,0.6115,3.582,0.0036,0.0892,97.4782,79.6,0.8214,3.613,63.0773,138.2338,3.644,94.88,177.308,25.1491,437.0,16.648,17.0,15.2001,36.0,0.962,3.723,0.97,4.807,16.849,52.0,1.2738,71.2,3.17,3.57,2.508,4.9,0.62,176.6,1.7844,0.7596,2.9389
2019,38,Slovakia,6.1979999999999995,1.246,1.504,0.8809999999999999,0.33399999999999996,0.121,0.013999999999999999,3.344,2019Slovakia,36.0,Slovakia,SVK,2019,Ranked,82.58,93.5,82.71,71.53,95.81,98.48,94.95,84.74,91.95,83.77,72.63,82.46,88.26,78.29,51.17,68.4,5.8,22.728,7.56,7.872,5.7402,0.194,3.053,1.681,95.0,100.0,27.024,6.878,0.85,2.0,1.4685,2.459,0.001,0.009,94.5016,99.3,0.7024,3.171,81.6257,130.6513,3.166,83.435,347.987,21.0196,42.4,17.348,17.0,32.7776,36.0,0.838,3.26,0.884,4.815,11.896,50.0,1.37,78.3,2.388,2.412,2.172,6.3,0.35,11.2,1.4996,0.9274,2.1774
2019,40,Poland,6.182,1.206,1.4380000000000002,0.884,0.483,0.11699999999999999,0.05,3.21,2019Poland,31.0,Poland,POL,2019,Ranked,84.19,94.28,83.43,74.85,97.22,98.03,95.04,86.84,94.06,84.54,74.46,80.67,85.15,78.45,58.97,76.82,2.5,18.9893,7.539,5.011,4.5687,0.213,4.007,2.173,95.0,100.0,26.501,8.135,0.9,2.0,0.7562,3.59,0.001,0.0667,97.396,86.2,0.9643,2.023,75.9854,132.9503,3.235,84.908,355.586,21.8785,403.0,20.637,17.0,30.1491,35.0,0.709,3.704,0.791,4.679,16.226,60.0,1.0179,70.6,3.173,3.013,2.54,6.2,0.24,68.6,1.2582,0.8798,3.1672
2019,42,Lithuania,6.149,1.238,1.515,0.818,0.29100000000000004,0.043,0.042,3.44,2019Lithuania,33.0,Lithuania,LTU,2019,Ranked,83.7,90.71,83.48,76.92,96.98,94.6,95.33,75.93,95.76,83.12,70.37,84.67,93.61,78.86,60.74,74.47,2.5,23.167,7.89,9.266,4.42,0.282,5.642,11.911,95.0,100.0,24.994,8.928,0.94,3.0,4.5336,3.335,0.0056,0.0477,99.7745,93.8,0.7381,3.05,77.6153,153.2757,3.381,81.303,425.581,20.61,20.9,11.719,16.9024,31.7233,38.0,0.899,3.753,0.915,4.858,9.272,59.0,1.6262,69.0,2.466,3.52,2.498,3.8,0.2,15.0,1.3553,0.9501,3.3157
2019,43,Colombia,6.125,0.985,1.41,0.841,0.47,0.099,0.034,3.2710000000000004,2019Colombia,60.0,Colombia,COL,2019,Ranked,74.49,83.66,80.69,59.13,92.53,91.58,95.68,54.85,79.68,81.85,75.5,85.72,70.08,63.67,40.96,61.8,5.5,28.1465,12.389,49.479,14.677,1.617,19.05,6.678,92.0,98.5,16.895,13.923,0.6,4.0,25.0195,1.337,0.022,0.0386,97.346,50.2,0.869,2.936,62.2599,127.2137,1.949,75.164,202.125,25.2216,168.0,16.48,14.1648,16.6383,29.0,0.717,3.55,0.45,3.545,47.232,36.0,13.1288,86.5,1.583,1.841,1.625,7.1,0.46,50.2,0.2486,0.4326,2.9687
2019,44,Slovenia,6.117999999999999,1.258,1.5230000000000001,0.953,0.564,0.14400000000000002,0.057,2.877,2019Slovenia,22.0,Slovenia,SVN,2019,Ranked,87.82,95.38,89.18,78.89,97.59,98.51,97.25,88.17,98.98,87.64,81.28,88.82,95.45,80.75,64.55,74.81,2.5,13.6294,7.268,6.108,2.2462,0.097,2.42,2.346,95.0,100.0,14.686,5.726,0.95,2.0,0.915,3.842,0.0012,0.0152,99.8179,98.1,0.8571,3.31,78.8854,117.6642,2.994,91.01,224.269,23.7449,18.4,15.839,17.0,16.7472,39.0,0.917,3.845,0.963,4.791,11.405,60.0,0.3845,74.9,2.833,3.13,2.297,4.2,0.53,5.0,2.9418,0.9387,3.6499
2019,47,Argentina,6.086,1.092,1.432,0.8809999999999999,0.47100000000000003,0.066,0.05,3.1860000000000004,2019Argentina,40.0,Argentina,ARG,2019,Ranked,80.83,88.07,79.99,74.42,94.33,95.63,95.41,66.89,88.52,85.92,69.29,76.25,90.99,68.44,62.82,75.44,3.4,68.9808,7.614,49.906,10.4226,1.499,8.02,5.011,95.0,100.0,24.527,13.368,0.87,4.0,5.2097,2.762,0.0045,0.0494,99.5673,64.8,0.8571,3.198,74.2949,140.8771,2.744,74.589,330.421,21.2813,347.0,13.283,7.0858,28.0076,34.0,0.952,3.844,0.819,4.728,21.617,40.0,14.2491,83.2,2.663,2.791,2.131,4.4,0.66,60.0,0.3101,0.7245,4.5005
2019,48,Romania,6.07,1.162,1.232,0.825,0.462,0.083,0.005,3.463,2019Romania,45.0,Romania,ROU,2019,Ranked,78.14,89.3,77.4,67.73,95.46,92.51,89.84,79.39,83.22,78.56,64.04,83.75,86.0,71.54,47.55,65.83,2.5,29.1394,11.29,17.338,7.8203,0.51,8.283,15.949,77.0,100.0,31.366,9.065,0.89,3.0,1.2974,1.54,0.0104,0.0669,88.3998,89.5,0.8095,2.399,63.7473,113.9719,2.102,79.924,437.285,20.1224,115.0,14.463,16.3744,29.4499,34.0,0.78,3.646,0.78,4.759,24.169,47.0,5.7398,72.7,2.11,2.878,2.124,6.2,0.11,26.0,0.7632,0.7368,2.2958
2019,50,Ecuador,6.028,0.912,1.3119999999999998,0.868,0.498,0.126,0.087,3.137,2019Ecuador,52.0,Ecuador,ECU,2019,Ranked,75.61,84.21,79.4,63.22,88.09,90.66,95.29,62.8,84.25,77.13,70.97,85.27,80.11,58.89,54.14,59.75,9.1,55.5926,20.953,74.979,14.4855,3.098,16.051,11.95,94.0,99.2,22.637,26.956,0.95,4.0,5.7908,2.215,0.0165,0.0019,98.8615,52.2,0.7976,3.532,57.2722,87.2868,2.49,68.211,240.733,22.8206,65.7,14.777,15.4736,23.622,25.0,0.903,3.748,0.547,4.628,46.914,34.0,19.2709,81.3,2.345,2.505,2.517,6.7,0.42,15.4,0.2557,0.6278,2.4342
2019,53,Latvia,5.94,1.187,1.465,0.812,0.264,0.075,0.064,3.26,2019Latvia,35.0,Latvia,LVA,2019,Ranked,82.77,90.62,83.02,74.68,96.77,94.74,95.04,75.94,96.53,81.11,69.5,84.92,93.27,81.48,50.75,73.22,2.5,21.3896,8.353,14.517,4.1671,0.205,5.777,11.358,95.0,100.0,26.528,8.925,0.92,3.0,4.1515,3.289,0.0045,0.003,98.4838,99.3,0.5833,3.397,80.1141,126.2942,3.284,82.165,448.373,20.4781,11.8,13.275,17.0,29.9757,35.0,0.952,3.863,0.916,4.712,7.225,58.0,1.953,80.0,2.703,2.443,2.956,8.5,0.14,11.0,1.1675,0.9253,3.4375
2019,55,Estonia,5.893,1.237,1.528,0.8740000000000001,0.495,0.10300000000000001,0.161,2.7319999999999998,2019Estonia,23.0,Estonia,EST,2019,Ranked,87.26,92.99,91.41,77.39,97.47,96.5,97.94,80.05,98.32,95.85,77.8,93.69,95.65,84.58,56.56,72.75,2.5,14.8075,7.693,3.671,2.7987,0.138,4.523,6.826,95.0,100.0,11.038,5.654,0.95,3.0,2.198,3.822,0.0025,0.0,97.5675,100.0,1.0,3.786,88.1025,144.3413,3.678,85.789,319.542,22.2227,20.9,6.66,17.0,11.3612,38.0,0.974,3.83,0.954,4.74,6.23,73.0,4.1316,79.8,3.162,2.588,2.726,7.6,0.29,10.4,2.3646,0.9133,2.9826
2019,56,Jamaica,5.89,0.831,1.4780000000000002,0.831,0.49,0.107,0.027999999999999997,2.9560000000000004,2019Jamaica,59.0,Jamaica,JAM,2019,Ranked,74.52,78.84,74.54,70.19,91.57,76.57,90.02,57.19,80.89,68.85,66.05,82.37,90.19,71.01,68.4,51.18,9.3,40.3637,7.54,73.658,14.8735,2.277,40.509,33.64,84.0,97.9646,36.117,9.143,0.86,4.0,56.3877,2.546,0.0014,0.1202,86.175,66.3,0.369,3.481,55.0721,105.833,3.018,70.719,420.292,20.6049,10.2,13.316,14.4056,31.3838,34.0,0.934,3.842,0.773,4.818,35.743,44.0,2.7243,77.1,2.881,3.34,3.176,2.8,0.195,3.0,0.1179,0.7687,1.3565
2019,57,Mauritius,5.888,1.12,1.402,0.7979999999999999,0.498,0.215,0.06,2.915,2019Mauritius,44.0,Mauritius,MUS,2019,Ranked,78.46,90.92,75.95,68.51,91.85,97.77,91.38,82.66,91.34,74.99,67.9,69.57,91.6,69.22,63.55,49.65,5.5,37.7044,14.159,53.16,14.7445,0.764,2.273,4.503,95.0,97.422,42.028,11.132,0.93,2.0,2.6097,3.575,0.0142,0.0446,98.8991,65.8,0.6429,3.187,55.4032,145.4726,3.399,71.591,403.963,20.4422,8.26,14.462,4.7232,44.778,37.0,0.904,3.736,0.886,4.639,16.236,51.0,6.3155,53.3,2.415,2.984,2.715,3.8,0.44,0.8,0.2347,0.5671,2.0298
2019,59,Honduras,5.86,0.642,1.236,0.828,0.507,0.24600000000000002,0.078,2.965,2019Honduras,107.0,Honduras,HND,2019,Ranked,62.86,72.97,66.27,49.35,85.09,79.96,78.56,48.28,65.37,56.7,57.9,85.11,67.38,56.75,39.14,34.15,13.8,51.5,21.046,111.744,18.1793,14.645,23.219,32.01,55.0,86.5,42.317,16.203,0.73,5.0,40.9799,0.568,0.0815,0.0985,82.5386,35.5,0.4881,2.223,31.7,87.3209,0.906,63.037,331.227,20.6351,20.0,20.437,13.5872,15.465,20.0,0.641,3.749,0.298,4.471,41.477,29.0,21.3723,77.9,0.67,1.777,1.844,5.3,0.39,2.0,0.0174,0.196,1.4236
2019,60,Kazakhstan,5.809,1.173,1.508,0.7290000000000001,0.41,0.146,0.096,2.92,2019Kazakhstan,72.0,Kazakhstan,KAZ,2019,Ranked,71.51,84.93,75.82,53.79,95.41,85.75,92.74,65.8,94.51,77.2,61.11,70.47,51.33,67.91,31.27,64.67,2.5,32.751,10.317,16.055,10.3919,0.726,9.829,36.892,95.0,100.0,38.788,14.849,0.51,3.0,5.0608,2.692,0.0038,0.0061,99.1761,98.8,0.881,0.695,76.4267,147.6398,2.992,73.515,534.22,18.6904,338.0,13.847,3.1787,35.1593,5.0,0.368,2.047,0.558,4.354,23.068,31.0,5.73,74.6,0.521,2.365,1.95,8.1,0.07,42.4,0.2183,0.7307,2.5047
2019,62,Hungary,5.757999999999999,1.2009999999999998,1.41,0.828,0.19899999999999998,0.081,0.02,3.22,2019Hungary,41.0,Hungary,HUN,2019,Ranked,80.69,92.07,80.45,69.57,97.03,97.19,94.64,79.41,92.66,77.36,67.52,84.26,81.2,77.52,50.94,68.62,2.5,9.1786,8.169,11.606,4.5362,0.463,3.308,5.574,95.0,100.0,28.661,6.225,0.95,3.0,2.4872,2.455,0.001,0.0235,97.4253,96.8,0.6786,2.055,76.7505,102.2119,2.473,84.496,437.177,20.5973,61.5,15.752,17.0,28.948,27.0,0.662,3.642,0.797,4.795,6.101,46.0,3.76,79.8,2.139,2.415,1.957,4.2,0.28,23.4,1.135,0.8323,2.3296
2019,65,Peru,5.697,0.96,1.274,0.8540000000000001,0.455,0.083,0.027000000000000003,3.0039999999999996,2019Peru,61.0,Peru,PER,2019,Ranked,73.82,82.08,77.95,61.42,90.68,83.48,89.53,64.62,78.59,77.32,72.85,83.03,82.09,59.19,46.81,57.59,7.0,74.4923,12.776,70.143,14.8712,4.968,18.117,32.555,78.0,94.8,26.062,13.698,0.85,4.0,7.9092,1.147,0.0237,0.1541,99.0117,62.2,0.7619,3.452,48.7276,123.7598,1.39,72.423,181.204,25.0797,114.0,24.708,14.5457,18.306,31.0,0.919,3.797,0.586,4.243,50.799,35.0,11.1911,67.9,2.509,1.795,2.349,8.0,0.33,18.2,0.0983,0.3755,3.5369
2019,66,Portugal,5.693,1.2209999999999999,1.431,0.9990000000000001,0.508,0.047,0.025,2.6830000000000003,2019Portugal,21.0,Portugal,PRT,2019,Ranked,88.01,95.76,88.04,80.22,98.05,97.99,98.0,88.98,88.81,86.93,83.82,92.6,96.45,81.41,71.69,71.33,2.5,31.4432,3.559,7.946,3.7046,0.293,1.062,5.432,95.0,100.0,10.686,6.253,0.98,2.0,0.7387,3.315,0.0093,0.0243,99.3826,52.7,0.8214,3.725,73.7912,114.342,3.42,90.512,216.101,24.3041,66.8,8.094,17.0,12.5034,39.0,0.963,3.959,0.918,4.868,11.81,64.0,2.0737,77.0,2.818,3.41,2.265,1.9,0.65,45.2,2.3406,0.5998,3.0624
2019,67,Pakistan,5.653,0.677,0.8859999999999999,0.535,0.313,0.22,0.098,3.6010000000000004,2019Pakistan,140.0,Pakistan,PAK,2019,Ranked,49.35,58.87,46.81,42.38,67.63,57.82,59.91,50.13,45.41,48.09,41.2,52.56,45.97,52.14,26.95,44.45,12.0,156.4287,43.595,302.895,71.4931,44.121,71.451,33.505,43.0,70.79,101.921,29.259,0.18,4.0,3.9609,0.311,0.3384,0.4292,72.033,37.3,0.5238,2.298,15.51,69.5148,0.448,52.474,634.41,17.5702,435.0,58.385,10.547,60.1276,17.0,0.487,1.368,0.273,3.542,55.629,33.0,13.5,49.6,0.625,1.584,1.896,9.4,0.15,61.0,0.0919,0.223,0.4674
2019,68,Russia,5.648,1.183,1.452,0.726,0.33399999999999996,0.08199999999999999,0.031,3.023,2019Russia,66.0,Russia,RUS,2019,Ranked,72.25,83.71,74.16,58.88,95.44,91.33,92.94,55.11,93.96,75.6,63.67,63.41,50.81,70.13,33.32,81.25,2.5,41.3018,10.93,16.182,7.5625,0.36,7.92,20.403,91.0,100.0,32.64,14.649,0.36,4.0,9.1342,2.617,0.0036,0.0052,99.867,95.6,0.869,0.401,76.0081,156.1874,2.759,81.448,527.094,19.3397,2130.0,15.998,8.9921,42.3555,5.0,0.343,2.432,0.333,4.825,5.373,28.0,6.4547,74.2,1.13,2.682,1.622,8.6,0.09,177.4,0.6971,0.9037,3.7666
2019,69,Philippines,5.631,0.807,1.2930000000000001,0.657,0.5579999999999999,0.11699999999999999,0.107,2.8989999999999996,2019Philippines,95.0,Philippines,PHL,2019,Ranked,66.72,70.41,71.16,58.58,79.57,78.55,68.25,55.26,82.16,76.03,47.76,78.69,76.1,61.6,40.11,56.53,14.9,195.2878,32.109,81.861,29.0526,12.212,48.551,11.216,45.0,93.0,94.902,11.512,0.28,4.0,8.3919,0.995,0.0152,0.0442,96.7515,73.2,0.75,2.413,60.0548,110.1281,1.084,58.047,533.555,17.6519,216.0,17.971,14.8736,35.8154,26.0,0.617,3.204,0.728,4.743,32.897,36.0,8.3201,56.2,1.303,0.78,2.314,7.9,0.6,51.0,0.0333,0.7169,1.7738
2019,70,Serbia,5.603,1.004,1.383,0.8540000000000001,0.282,0.13699999999999998,0.039,2.908,2019Serbia,53.0,Serbia,SRB,2019,Ranked,75.22,87.54,74.73,63.38,96.17,96.79,83.84,73.35,90.64,71.8,65.08,71.41,74.16,65.67,43.0,70.7,4.3,14.4388,8.198,12.063,5.7701,0.258,5.19,5.05,67.0,100.0,50.642,7.029,0.79,4.0,1.0646,2.6,0.0073,0.0903,98.9736,88.6,0.8214,0.333,70.3308,97.6459,2.661,80.902,435.214,19.1868,75.1,24.548,8.554,38.1878,24.0,0.477,3.577,0.71,4.764,24.67,39.0,3.4268,52.9,2.609,2.072,1.732,7.7,0.21,8.6,1.0868,0.9187,3.0998
2019,73,Montenegro,5.523,1.051,1.361,0.871,0.19699999999999998,0.142,0.08,2.872,2019Montenegro,58.0,Montenegro,MNE,2019,Ranked,74.58,86.12,77.81,59.82,96.96,94.88,83.59,69.06,94.04,72.72,68.83,75.65,74.83,67.55,34.54,62.35,2.5,9.8136,9.643,7.35,2.7677,0.108,12.818,3.366,57.0,100.0,39.236,7.701,0.7,4.0,2.3902,3.627,0.0058,0.0975,97.2217,91.1,0.5476,2.138,71.2723,166.4652,3.219,80.924,414.146,19.903,4.56,20.548,7.9481,29.5388,23.0,0.621,3.747,0.695,4.28,13.544,45.0,1.6935,41.3,1.75,2.076,1.584,8.5,0.13,0.2,0.7682,0.9155,2.9093
2019,75,Croatia,5.432,1.155,1.266,0.914,0.29600000000000004,0.11900000000000001,0.022000000000000002,2.815,2019Croatia,39.0,Croatia,HRV,2019,Ranked,81.71,90.89,84.16,70.07,97.24,97.79,93.39,75.15,96.83,79.92,75.47,84.43,86.2,74.11,50.04,69.92,2.5,8.5059,7.909,5.9,4.7481,0.174,4.565,2.41,87.0,100.0,25.141,7.094,0.9,4.0,1.0997,3.503,0.0019,0.0248,98.6362,95.7,0.8929,1.954,67.0962,103.173,3.201,87.533,308.037,21.3967,25.6,17.802,17.0,27.128,36.0,0.708,3.518,0.826,4.874,7.352,48.0,1.4403,59.6,2.287,2.365,2.028,5.2,0.27,5.8,1.7633,0.8159,3.3174
2019,77,Dominican Republic,5.425,1.015,1.401,0.779,0.49700000000000005,0.113,0.10099999999999999,2.5340000000000003,2019Dominican Republic,74.0,Dominican Republic,DOM,2019,Ranked,70.82,78.19,74.26,59.99,89.28,73.09,92.69,57.71,77.27,75.65,58.7,85.44,82.25,59.22,48.55,49.94,6.0,72.5537,9.526,105.941,29.7121,6.272,62.208,19.133,88.0,100.0,30.157,29.12,0.88,4.0,11.5665,1.065,0.0392,0.0772,94.6868,56.6,0.7738,2.89,67.5712,83.4114,1.25,64.078,396.715,21.114,30.8,13.72,15.5624,24.734,26.0,0.806,3.798,0.71,4.688,40.35,30.0,19.8964,83.1,2.05,2.474,1.668,5.2,0.37,7.8,0.0172,0.4859,2.9598
2019,79,Turkey,5.372999999999999,1.183,1.36,0.8079999999999999,0.195,0.083,0.106,2.821,2019Turkey,88.0,Turkey,TUR,2019,Ranked,68.31,85.13,66.53,53.28,95.17,90.18,93.14,62.05,68.63,72.81,70.39,54.29,36.7,66.42,31.43,78.57,2.5,18.4379,11.093,21.659,11.2396,0.879,22.222,8.515,95.0,100.0,36.697,10.018,0.4,4.0,3.0857,0.919,0.0782,0.3197,94.8769,52.2,0.8929,0.641,64.6846,95.9117,1.864,78.432,292.41,22.8909,506.0,44.489,0.1908,44.1019,15.0,0.122,1.987,0.158,3.079,27.553,41.0,5.1869,59.8,2.42,1.759,0.93,10.0,0.23,72.4,0.5058,0.6722,5.7328
2019,80,Malaysia,5.3389999999999995,1.2209999999999999,1.171,0.828,0.508,0.26,0.024,2.548,2019Malaysia,50.0,Malaysia,MYS,2019,Ranked,76.15,88.54,79.57,60.35,90.9,94.69,92.25,76.31,92.45,80.68,68.53,76.63,68.5,68.0,39.95,64.93,3.2,138.6029,18.208,56.029,7.8865,3.196,11.859,2.827,95.0,100.0,41.456,21.744,0.75,2.0,2.1277,3.154,0.0326,0.0295,99.6456,80.0,0.8571,1.47,80.1405,136.1163,3.537,73.163,360.434,19.5436,370.0,15.997,17.0,45.9691,21.0,0.594,2.539,0.802,4.113,21.921,47.0,4.9743,54.6,2.602,1.213,1.878,6.0,0.03,55.4,1.0288,0.5419,2.2443
2019,81,Belarus,5.3229999999999995,1.067,1.465,0.789,0.235,0.094,0.142,2.5980000000000003,2019Belarus,47.0,Belarus,BLR,2019,Ranked,76.97,89.78,76.32,64.82,97.9,93.37,92.7,75.16,95.81,71.62,68.11,69.74,56.26,77.17,53.59,72.26,2.5,16.409,4.532,12.955,3.6211,0.141,5.623,16.161,95.0,100.0,39.009,8.577,0.76,3.0,2.5396,3.538,0.0014,0.0564,99.1428,91.9,0.75,0.296,74.4364,120.7922,3.389,83.92,480.613,19.4804,97.7,18.623,9.2037,49.267,5.0,0.358,2.869,0.652,4.179,3.294,44.0,3.2339,77.2,3.237,3.34,1.894,6.5,0.1,15.8,0.2406,0.913,4.0208
2019,82,Greece,5.287000000000001,1.181,1.156,0.9990000000000001,0.067,0.0,0.034,3.031,2019Greece,28.0,Greece,GRC,2019,Ranked,85.61,93.8,84.96,78.06,98.24,99.37,96.46,81.13,90.54,81.28,81.99,86.02,89.48,69.97,70.03,82.76,2.5,16.9655,3.155,8.87,4.5814,0.095,0.244,1.777,95.0,100.0,18.905,9.428,0.93,3.0,0.8137,3.592,0.0037,0.1066,98.7508,69.2,0.7857,2.765,70.5494,122.4009,3.3,91.116,256.114,23.915,92.1,16.096,17.0,23.3462,36.0,0.904,3.433,0.967,4.29,25.866,45.0,2.0517,62.2,3.415,3.669,2.918,4.8,0.34,30.8,1.6349,0.8552,6.1853
2019,83,Mongolia,5.285,0.948,1.531,0.667,0.317,0.235,0.038,2.497,2019Mongolia,80.0,Mongolia,MNG,2019,Ranked,69.88,76.78,69.03,63.83,87.03,70.03,74.35,75.7,92.63,64.81,50.88,67.78,89.11,63.91,50.77,51.55,18.8,41.8912,14.88,42.642,17.0119,1.807,30.02,67.312,48.0,93.8437,67.462,16.038,0.83,2.0,6.134,2.87,0.0116,0.0568,99.4077,88.8,0.6071,3.078,23.7143,124.8052,2.449,66.221,705.178,17.3947,43.5,40.4,13.1013,44.4929,36.0,0.906,3.82,0.721,4.76,48.822,37.0,3.7211,68.2,2.45,2.302,2.051,3.2,0.06,3.0,0.153,0.3481,3.1228
2019,86,Kyrgyzstan,5.261,0.551,1.4380000000000002,0.723,0.508,0.3,0.023,2.269,2019Kyrgyzstan,86.0,Kyrgyzstan,KGZ,2019,Ranked,69.18,79.62,72.88,55.05,90.92,72.74,85.44,69.36,92.9,70.43,59.33,68.87,66.54,61.04,38.96,53.65,6.4,31.1824,16.197,39.53,19.9949,1.812,15.384,73.949,76.0,100.0,53.582,14.504,0.66,3.0,4.1359,2.216,0.0032,0.0031,99.7088,98.4,0.7143,2.782,38.0,136.8066,2.411,68.867,476.861,18.9674,19.2,22.834,3.5231,36.489,12.0,0.818,2.4,0.669,4.248,33.889,29.0,9.2656,64.5,2.293,2.001,1.976,8.1,0.04,5.6,0.046,0.7637,2.1691
